Delivery Date,Delivery Hour,Delivery Interval,Repeated Hour Flag,Settlement Point Name,Settlement Point Type,Settlement Point Price
07/01/2025,4,2,N,HB_HOUSTON,HU,26.41
07/01/2025,4,3,N,HB_HOUSTON,HU,26.16
07/01/2025,4,4,N,HB_HOUSTON,HU,25.31
07/01/2025,4,1,N,HB_NORTH,HU,26.54
07/01/2025,4,2,N,HB_NORTH,HU,26.94
07/01/2025,4,3,N,HB_NORTH,HU,26.7
07/01/2025,4,4,N,HB_NORTH,HU,25.83
07/01/2025,4,1,N,HB_SOUTH,HU,25.69
07/01/2025,4,2,N,HB_SOUTH,HU,26.09
07/01/2025,4,3,N,HB_SOUTH,HU,25.84
07/01/2025,4,4,N,HB_SOUTH,HU,25.0
07/01/2025,4,1,N,HB_WEST,HU,32.87
07/01/2025,4,2,N,HB_WEST,HU,33.25
07/01/2025,4,3,N,HB_WEST,HU,33.16
07/01/2025,4,4,N,HB_WEST,HU,32.01
07/01/2025,5,1,N,HB_HOUSTON,HU,25.9
07/01/2025,5,2,N,HB_HOUSTON,HU,25.3
07/01/2025,5,3,N,HB_HOUSTON,HU,25.45
07/01/2025,5,4,N,HB_HOUSTON,HU,25.6
07/01/2025,5,1,N,HB_NORTH,HU,26.41
07/01/2025,5,2,N,HB_NORTH,HU,25.83
07/01/2025,5,3,N,HB_NORTH,HU,25.89
07/01/2025,5,4,N,HB_NORTH,HU,26.05
07/01/2025,5,1,N,HB_SOUTH,HU,25.59
07/01/2025,5,2,N,HB_SOUTH,HU,24.94
07/01/2025,5,3,N,HB_SOUTH,HU,24.81
07/01/2025,5,4,N,HB_SOUTH,HU,24.89
07/01/2025,5,1,N,HB_WEST,HU,32.5
07/01/2025,5,2,N,HB_WEST,HU,32.29
07/01/2025,5,3,N,HB_WEST,HU,32.54
07/01/2025,5,4,N,HB_WEST,HU,33.05
07/01/2025,6,1,N,HB_HOUSTON,HU,25.45
07/01/2025,6,2,N,HB_HOUSTON,HU,24.17
07/01/2025,6,3,N,HB_HOUSTON,HU,25.68
07/01/2025,6,4,N,HB_HOUSTON,HU,27.89
07/01/2025,6,1,N,HB_NORTH,HU,26.06
07/01/2025,6,2,N,HB_NORTH,HU,25.0
07/01/2025,6,3,N,HB_NORTH,HU,26.65
07/01/2025,6,4,N,HB_NORTH,HU,27.89
07/01/2025,6,1,N,HB_SOUTH,HU,24.88
07/01/2025,6,2,N,HB_SOUTH,HU,23.62
07/01/2025,6,3,N,HB_SOUTH,HU,24.78
07/01/2025,6,4,N,HB_SOUTH,HU,27.76
07/01/2025,6,1,N,HB_WEST,HU,34.03
07/01/2025,6,2,N,HB_WEST,HU,35.06
07/01/2025,6,3,N,HB_WEST,HU,39.31
07/01/2025,6,4,N,HB_WEST,HU,28.35
07/01/2025,7,1,N,HB_HOUSTON,HU,31.26
07/01/2025,7,2,N,HB_HOUSTON,HU,32.99
07/01/2025,7,3,N,HB_HOUSTON,HU,30.31
07/01/2025,7,4,N,HB_HOUSTON,HU,27.53
07/01/2025,7,1,N,HB_NORTH,HU,31.2
07/01/2025,7,2,N,HB_NORTH,HU,33.08
07/01/2025,7,3,N,HB_NORTH,HU,30.56
07/01/2025,7,4,N,HB_NORTH,HU,27.85
07/01/2025,7,1,N,HB_SOUTH,HU,30.8
07/01/2025,7,2,N,HB_SOUTH,HU,31.63
07/01/2025,7,3,N,HB_SOUTH,HU,29.62
07/01/2025,7,4,N,HB_SOUTH,HU,27.34
07/01/2025,7,1,N,HB_WEST,HU,31.64
07/01/2025,7,2,N,HB_WEST,HU,36.06
07/01/2025,7,3,N,HB_WEST,HU,35.04
07/01/2025,7,4,N,HB_WEST,HU,31.58
07/01/2025,8,1,N,HB_HOUSTON,HU,28.82
07/01/2025,8,2,N,HB_HOUSTON,HU,28.86
07/01/2025,8,3,N,HB_HOUSTON,HU,27.78
07/01/2025,8,4,N,HB_HOUSTON,HU,26.87
07/01/2025,8,1,N,HB_NORTH,HU,29.56
07/01/2025,8,2,N,HB_NORTH,HU,29.66
07/01/2025,8,3,N,HB_NORTH,HU,28.51
07/01/2025,8,4,N,HB_NORTH,HU,27.83
07/01/2025,8,1,N,HB_SOUTH,HU,28.34
07/01/2025,8,2,N,HB_SOUTH,HU,28.39
07/01/2025,8,3,N,HB_SOUTH,HU,27.22
07/01/2025,8,4,N,HB_SOUTH,HU,26.01
07/01/2025,8,1,N,HB_WEST,HU,38.43
07/01/2025,8,2,N,HB_WEST,HU,39.18
07/01/2025,8,3,N,HB_WEST,HU,34.13
07/01/2025,8,4,N,HB_WEST,HU,33.06
07/01/2025,9,1,N,HB_HOUSTON,HU,27.98
07/01/2025,9,2,N,HB_HOUSTON,HU,29.95
07/01/2025,9,3,N,HB_HOUSTON,HU,34.07
07/01/2025,9,4,N,HB_HOUSTON,HU,31.35
07/01/2025,9,1,N,HB_NORTH,HU,28.01
07/01/2025,9,2,N,HB_NORTH,HU,30.0
07/01/2025,9,3,N,HB_NORTH,HU,34.51
07/01/2025,9,4,N,HB_NORTH,HU,31.62
07/01/2025,9,1,N,HB_SOUTH,HU,27.96
07/01/2025,9,2,N,HB_SOUTH,HU,29.92
07/01/2025,9,3,N,HB_SOUTH,HU,33.66
07/01/2025,9,4,N,HB_SOUTH,HU,31.1
07/01/2025,9,1,N,HB_WEST,HU,28.33
07/01/2025,9,2,N,HB_WEST,HU,30.6
07/01/2025,9,3,N,HB_WEST,HU,36.65
07/01/2025,9,4,N,HB_WEST,HU,32.48
07/01/2025,10,1,N,HB_HOUSTON,HU,29.83
07/01/2025,10,2,N,HB_HOUSTON,HU,31.73
07/01/2025,10,3,N,HB_HOUSTON,HU,32.11
07/01/2025,10,4,N,HB_HOUSTON,HU,35.21
07/01/2025,10,1,N,HB_NORTH,HU,29.99
07/01/2025,10,2,N,HB_NORTH,HU,30.74
07/01/2025,10,3,N,HB_NORTH,HU,30.75
07/01/2025,10,4,N,HB_NORTH,HU,33.45
07/01/2025,10,1,N,HB_SOUTH,HU,29.67
07/01/2025,10,2,N,HB_SOUTH,HU,31.24
07/01/2025,10,3,N,HB_SOUTH,HU,31.49
07/01/2025,10,4,N,HB_SOUTH,HU,34.41
07/01/2025,10,1,N,HB_WEST,HU,30.39
07/01/2025,10,2,N,HB_WEST,HU,31.83
07/01/2025,10,3,N,HB_WEST,HU,32.06
07/01/2025,10,4,N,HB_WEST,HU,34.68
07/01/2025,11,1,N,HB_HOUSTON,HU,36.76
07/01/2025,11,2,N,HB_HOUSTON,HU,36.56
07/01/2025,11,3,N,HB_HOUSTON,HU,36.52
07/01/2025,11,4,N,HB_HOUSTON,HU,36.66
07/01/2025,11,1,N,HB_NORTH,HU,34.46
07/01/2025,11,2,N,HB_NORTH,HU,33.94
07/01/2025,11,3,N,HB_NORTH,HU,34.21
07/01/2025,11,4,N,HB_NORTH,HU,33.82
07/01/2025,11,1,N,HB_SOUTH,HU,35.33
07/01/2025,11,2,N,HB_SOUTH,HU,35.8
07/01/2025,11,3,N,HB_SOUTH,HU,35.63
07/01/2025,11,4,N,HB_SOUTH,HU,35.91
07/01/2025,11,1,N,HB_WEST,HU,36.41
07/01/2025,11,2,N,HB_WEST,HU,35.17
07/01/2025,11,3,N,HB_WEST,HU,35.29
07/01/2025,11,4,N,HB_WEST,HU,35.08
07/01/2025,12,1,N,HB_HOUSTON,HU,42.73
07/01/2025,12,2,N,HB_HOUSTON,HU,42.45
07/01/2025,12,3,N,HB_HOUSTON,HU,44.29
07/01/2025,12,4,N,HB_HOUSTON,HU,54.99
07/01/2025,12,1,N,HB_NORTH,HU,34.14
07/01/2025,12,2,N,HB_NORTH,HU,34.86
07/01/2025,12,3,N,HB_NORTH,HU,37.24
07/01/2025,12,4,N,HB_NORTH,HU,40.72
07/01/2025,12,1,N,HB_SOUTH,HU,30.35
07/01/2025,12,2,N,HB_SOUTH,HU,31.78
07/01/2025,12,3,N,HB_SOUTH,HU,30.97
07/01/2025,12,4,N,HB_SOUTH,HU,32.2
07/01/2025,12,1,N,HB_WEST,HU,34.09
07/01/2025,12,2,N,HB_WEST,HU,34.78
07/01/2025,12,3,N,HB_WEST,HU,36.36
07/01/2025,12,4,N,HB_WEST,HU,39.79
07/01/2025,13,1,N,HB_HOUSTON,HU,59.22
07/01/2025,13,2,N,HB_HOUSTON,HU,32.0
07/01/2025,13,3,N,HB_HOUSTON,HU,35.52
07/01/2025,13,4,N,HB_HOUSTON,HU,51.3
07/01/2025,13,1,N,HB_NORTH,HU,41.28
07/01/2025,13,2,N,HB_NORTH,HU,33.4
07/01/2025,13,3,N,HB_NORTH,HU,35.23
07/01/2025,13,4,N,HB_NORTH,HU,39.27
07/01/2025,13,1,N,HB_SOUTH,HU,29.29
07/01/2025,13,2,N,HB_SOUTH,HU,24.88
07/01/2025,13,3,N,HB_SOUTH,HU,24.59
07/01/2025,13,4,N,HB_SOUTH,HU,27.47
07/01/2025,13,1,N,HB_WEST,HU,39.65
07/01/2025,13,2,N,HB_WEST,HU,31.38
07/01/2025,13,3,N,HB_WEST,HU,32.29
07/01/2025,13,4,N,HB_WEST,HU,37.15
07/01/2025,14,1,N,HB_HOUSTON,HU,47.01
07/01/2025,14,2,N,HB_HOUSTON,HU,44.05
07/01/2025,14,3,N,HB_HOUSTON,HU,40.19
07/01/2025,14,4,N,HB_HOUSTON,HU,56.4
07/01/2025,14,1,N,HB_NORTH,HU,37.46
07/01/2025,14,2,N,HB_NORTH,HU,34.56
07/01/2025,14,3,N,HB_NORTH,HU,33.65
07/01/2025,14,4,N,HB_NORTH,HU,42.9
07/01/2025,14,1,N,HB_SOUTH,HU,25.87
07/01/2025,14,2,N,HB_SOUTH,HU,27.34
07/01/2025,14,3,N,HB_SOUTH,HU,26.34
07/01/2025,14,4,N,HB_SOUTH,HU,30.27
07/01/2025,14,1,N,HB_WEST,HU,35.12
07/01/2025,14,2,N,HB_WEST,HU,33.62
07/01/2025,14,3,N,HB_WEST,HU,32.2
07/01/2025,14,4,N,HB_WEST,HU,40.57
07/01/2025,15,1,N,HB_HOUSTON,HU,73.47
07/01/2025,15,2,N,HB_HOUSTON,HU,72.83
07/01/2025,15,3,N,HB_HOUSTON,HU,103.74
07/01/2025,15,4,N,HB_HOUSTON,HU,100.04
07/01/2025,15,1,N,HB_NORTH,HU,53.54
07/01/2025,15,2,N,HB_NORTH,HU,53.24
07/01/2025,15,3,N,HB_NORTH,HU,72.96
07/01/2025,15,4,N,HB_NORTH,HU,79.45
07/01/2025,15,1,N,HB_SOUTH,HU,34.66
07/01/2025,15,2,N,HB_SOUTH,HU,31.93
07/01/2025,15,3,N,HB_SOUTH,HU,41.7
07/01/2025,15,4,N,HB_SOUTH,HU,44.57
07/01/2025,15,1,N,HB_WEST,HU,50.05
07/01/2025,15,2,N,HB_WEST,HU,49.34
07/01/2025,15,3,N,HB_WEST,HU,67.24
07/01/2025,15,4,N,HB_WEST,HU,71.6
07/01/2025,16,1,N,HB_HOUSTON,HU,66.71
07/01/2025,16,2,N,HB_HOUSTON,HU,72.05
07/01/2025,16,3,N,HB_HOUSTON,HU,61.28
07/01/2025,16,4,N,HB_HOUSTON,HU,80.61
07/01/2025,16,1,N,HB_NORTH,HU,51.37
07/01/2025,16,2,N,HB_NORTH,HU,59.92
07/01/2025,16,3,N,HB_NORTH,HU,47.65
07/01/2025,16,4,N,HB_NORTH,HU,58.71
07/01/2025,16,1,N,HB_SOUTH,HU,38.35
07/01/2025,16,2,N,HB_SOUTH,HU,50.19
07/01/2025,16,3,N,HB_SOUTH,HU,35.52
07/01/2025,16,4,N,HB_SOUTH,HU,35.57
07/01/2025,16,1,N,HB_WEST,HU,48.95
07/01/2025,16,2,N,HB_WEST,HU,58.13
07/01/2025,16,3,N,HB_WEST,HU,45.35
07/01/2025,16,4,N,HB_WEST,HU,54.51
07/01/2025,17,1,N,HB_HOUSTON,HU,72.39
07/01/2025,17,2,N,HB_HOUSTON,HU,72.7
07/01/2025,17,3,N,HB_HOUSTON,HU,79.66
07/01/2025,17,4,N,HB_HOUSTON,HU,84.36
07/01/2025,17,1,N,HB_NORTH,HU,53.58
07/01/2025,17,2,N,HB_NORTH,HU,53.49
07/01/2025,17,3,N,HB_NORTH,HU,59.87
07/01/2025,17,4,N,HB_NORTH,HU,75.07
07/01/2025,17,1,N,HB_SOUTH,HU,34.86
07/01/2025,17,2,N,HB_SOUTH,HU,32.86
07/01/2025,17,3,N,HB_SOUTH,HU,40.86
07/01/2025,17,4,N,HB_SOUTH,HU,49.33
07/01/2025,17,1,N,HB_WEST,HU,50.36
07/01/2025,17,2,N,HB_WEST,HU,49.6
07/01/2025,17,3,N,HB_WEST,HU,56.39
07/01/2025,17,4,N,HB_WEST,HU,70.34
07/01/2025,18,1,N,HB_HOUSTON,HU,116.26
07/01/2025,18,2,N,HB_HOUSTON,HU,139.25
07/01/2025,18,3,N,HB_HOUSTON,HU,132.14
07/01/2025,18,4,N,HB_HOUSTON,HU,127.91
07/01/2025,18,1,N,HB_NORTH,HU,101.3
07/01/2025,18,2,N,HB_NORTH,HU,115.37
07/01/2025,18,3,N,HB_NORTH,HU,117.14
07/01/2025,18,4,N,HB_NORTH,HU,119.92
07/01/2025,18,1,N,HB_SOUTH,HU,62.48
07/01/2025,18,2,N,HB_SOUTH,HU,67.43
07/01/2025,18,3,N,HB_SOUTH,HU,78.75
07/01/2025,18,4,N,HB_SOUTH,HU,84.07
07/01/2025,18,1,N,HB_WEST,HU,94.18
07/01/2025,18,2,N,HB_WEST,HU,106.95
07/01/2025,18,3,N,HB_WEST,HU,110.09
07/01/2025,18,4,N,HB_WEST,HU,113.85
07/01/2025,19,1,N,HB_HOUSTON,HU,92.1
07/01/2025,19,2,N,HB_HOUSTON,HU,93.54
07/01/2025,19,3,N,HB_HOUSTON,HU,119.12
07/01/2025,19,4,N,HB_HOUSTON,HU,140.02
07/01/2025,19,1,N,HB_NORTH,HU,101.57
07/01/2025,19,2,N,HB_NORTH,HU,105.01
07/01/2025,19,3,N,HB_NORTH,HU,128.71
07/01/2025,19,4,N,HB_NORTH,HU,149.02
07/01/2025,19,1,N,HB_SOUTH,HU,64.85
07/01/2025,19,2,N,HB_SOUTH,HU,77.46
07/01/2025,19,3,N,HB_SOUTH,HU,107.97
07/01/2025,19,4,N,HB_SOUTH,HU,130.9
07/01/2025,19,1,N,HB_WEST,HU,97.27
07/01/2025,19,2,N,HB_WEST,HU,101.71
07/01/2025,19,3,N,HB_WEST,HU,129.45
07/01/2025,19,4,N,HB_WEST,HU,152.1
07/01/2025,20,1,N,HB_HOUSTON,HU,97.47
07/01/2025,20,2,N,HB_HOUSTON,HU,106.48
07/01/2025,20,3,N,HB_HOUSTON,HU,119.56
07/01/2025,20,4,N,HB_HOUSTON,HU,191.76
07/01/2025,20,1,N,HB_NORTH,HU,101.52
07/01/2025,20,2,N,HB_NORTH,HU,109.12
07/01/2025,20,3,N,HB_NORTH,HU,117.34
07/01/2025,20,4,N,HB_NORTH,HU,181.56
07/01/2025,20,1,N,HB_SOUTH,HU,93.46
07/01/2025,20,2,N,HB_SOUTH,HU,100.27
07/01/2025,20,3,N,HB_SOUTH,HU,105.06
07/01/2025,20,4,N,HB_SOUTH,HU,160.34
07/01/2025,20,1,N,HB_WEST,HU,102.91
07/01/2025,20,2,N,HB_WEST,HU,110.16
07/01/2025,20,3,N,HB_WEST,HU,117.13
07/01/2025,20,4,N,HB_WEST,HU,179.56
07/01/2025,21,1,N,HB_HOUSTON,HU,206.22
07/01/2025,21,2,N,HB_HOUSTON,HU,115.49
07/01/2025,21,3,N,HB_HOUSTON,HU,103.8
07/01/2025,21,4,N,HB_HOUSTON,HU,110.65
07/01/2025,21,1,N,HB_NORTH,HU,195.96
07/01/2025,21,2,N,HB_NORTH,HU,115.81
07/01/2025,21,3,N,HB_NORTH,HU,103.8
07/01/2025,21,4,N,HB_NORTH,HU,110.57
07/01/2025,21,1,N,HB_SOUTH,HU,175.55
07/01/2025,21,2,N,HB_SOUTH,HU,115.47
07/01/2025,21,3,N,HB_SOUTH,HU,104.21
07/01/2025,21,4,N,HB_SOUTH,HU,109.98
07/01/2025,21,1,N,HB_WEST,HU,193.94
07/01/2025,21,2,N,HB_WEST,HU,116.01
07/01/2025,21,3,N,HB_WEST,HU,103.81
07/01/2025,21,4,N,HB_WEST,HU,110.55
07/01/2025,22,1,N,HB_HOUSTON,HU,340.22
07/01/2025,22,2,N,HB_HOUSTON,HU,296.65
07/01/2025,22,3,N,HB_HOUSTON,HU,130.31
07/01/2025,22,4,N,HB_HOUSTON,HU,105.67
07/01/2025,22,1,N,HB_NORTH,HU,340.22
07/01/2025,22,2,N,HB_NORTH,HU,296.65
07/01/2025,22,3,N,HB_NORTH,HU,130.31
07/01/2025,22,4,N,HB_NORTH,HU,105.67
07/01/2025,22,1,N,HB_SOUTH,HU,331.87
07/01/2025,22,2,N,HB_SOUTH,HU,283.03
07/01/2025,22,3,N,HB_SOUTH,HU,125.18
07/01/2025,22,4,N,HB_SOUTH,HU,103.09
07/01/2025,22,1,N,HB_WEST,HU,340.22
07/01/2025,22,2,N,HB_WEST,HU,296.65
07/01/2025,22,3,N,HB_WEST,HU,130.31
07/01/2025,22,4,N,HB_WEST,HU,105.67
07/01/2025,23,1,N,HB_HOUSTON,HU,109.55
07/01/2025,23,2,N,HB_HOUSTON,HU,190.61
07/01/2025,23,3,N,HB_HOUSTON,HU,152.09
07/01/2025,23,4,N,HB_HOUSTON,HU,86.29
07/01/2025,23,1,N,HB_NORTH,HU,109.55
07/01/2025,23,2,N,HB_NORTH,HU,184.47
07/01/2025,23,3,N,HB_NORTH,HU,147.81
07/01/2025,23,4,N,HB_NORTH,HU,81.98
07/01/2025,23,1,N,HB_SOUTH,HU,103.42
07/01/2025,23,2,N,HB_SOUTH,HU,166.2
07/01/2025,23,3,N,HB_SOUTH,HU,137.18
07/01/2025,23,4,N,HB_SOUTH,HU,76.12
07/01/2025,23,1,N,HB_WEST,HU,109.55
07/01/2025,23,2,N,HB_WEST,HU,182.99
07/01/2025,23,3,N,HB_WEST,HU,146.78
07/01/2025,23,4,N,HB_WEST,HU,80.95
07/01/2025,24,1,N,HB_HOUSTON,HU,101.39
07/01/2025,24,2,N,HB_HOUSTON,HU,97.67
07/01/2025,24,3,N,HB_HOUSTON,HU,82.79
07/01/2025,24,4,N,HB_HOUSTON,HU,77.55
07/01/2025,24,1,N,HB_NORTH,HU,95.74
07/01/2025,24,2,N,HB_NORTH,HU,92.62
07/01/2025,24,3,N,HB_NORTH,HU,80.53
07/01/2025,24,4,N,HB_NORTH,HU,75.48
07/01/2025,24,1,N,HB_SOUTH,HU,88.06
07/01/2025,24,2,N,HB_SOUTH,HU,85.75
07/01/2025,24,3,N,HB_SOUTH,HU,77.44
07/01/2025,24,4,N,HB_SOUTH,HU,72.67
07/01/2025,24,1,N,HB_WEST,HU,94.39
07/01/2025,24,2,N,HB_WEST,HU,91.4
07/01/2025,24,3,N,HB_WEST,HU,79.98
07/01/2025,24,4,N,HB_WEST,HU,74.98
07/02/2025,1,1,N,HB_HOUSTON,HU,85.21
07/02/2025,1,2,N,HB_HOUSTON,HU,82.49
07/02/2025,1,3,N,HB_HOUSTON,HU,74.85
07/02/2025,1,4,N,HB_HOUSTON,HU,74.37
07/02/2025,1,1,N,HB_NORTH,HU,81.54
07/02/2025,1,2,N,HB_NORTH,HU,78.99
07/02/2025,1,3,N,HB_NORTH,HU,74.78
07/02/2025,1,4,N,HB_NORTH,HU,74.38
07/02/2025,1,1,N,HB_SOUTH,HU,76.52
07/02/2025,1,2,N,HB_SOUTH,HU,74.22
07/02/2025,1,3,N,HB_SOUTH,HU,72.97
07/02/2025,1,4,N,HB_SOUTH,HU,72.57
07/02/2025,1,1,N,HB_WEST,HU,80.65
07/02/2025,1,2,N,HB_WEST,HU,78.15
07/02/2025,1,3,N,HB_WEST,HU,74.76
07/02/2025,1,4,N,HB_WEST,HU,74.39
07/02/2025,2,1,N,HB_HOUSTON,HU,48.72
07/02/2025,2,2,N,HB_HOUSTON,HU,45.69
07/02/2025,2,3,N,HB_HOUSTON,HU,46.57
07/02/2025,2,4,N,HB_HOUSTON,HU,45.14
07/02/2025,2,1,N,HB_NORTH,HU,48.72
07/02/2025,2,2,N,HB_NORTH,HU,45.69
07/02/2025,2,3,N,HB_NORTH,HU,47.03
07/02/2025,2,4,N,HB_NORTH,HU,45.83
07/02/2025,2,1,N,HB_SOUTH,HU,48.49
07/02/2025,2,2,N,HB_SOUTH,HU,45.55
07/02/2025,2,3,N,HB_SOUTH,HU,45.86
07/02/2025,2,4,N,HB_SOUTH,HU,44.11
07/02/2025,2,1,N,HB_WEST,HU,48.72
07/02/2025,2,2,N,HB_WEST,HU,45.69
07/02/2025,2,3,N,HB_WEST,HU,49.36
07/02/2025,2,4,N,HB_WEST,HU,49.54
07/02/2025,3,1,N,HB_HOUSTON,HU,47.24
07/02/2025,3,2,N,HB_HOUSTON,HU,42.4
07/02/2025,3,3,N,HB_HOUSTON,HU,40.44
07/02/2025,3,4,N,HB_HOUSTON,HU,43.57
07/02/2025,3,1,N,HB_NORTH,HU,44.77
07/02/2025,3,2,N,HB_NORTH,HU,42.37
07/02/2025,3,3,N,HB_NORTH,HU,39.97
07/02/2025,3,4,N,HB_NORTH,HU,42.14
07/02/2025,3,1,N,HB_SOUTH,HU,45.3
07/02/2025,3,2,N,HB_SOUTH,HU,42.42
07/02/2025,3,3,N,HB_SOUTH,HU,40.88
07/02/2025,3,4,N,HB_SOUTH,HU,43.25
07/02/2025,3,1,N,HB_WEST,HU,59.74
07/02/2025,3,2,N,HB_WEST,HU,43.07
07/02/2025,3,3,N,HB_WEST,HU,42.51
07/02/2025,3,4,N,HB_WEST,HU,58.26
07/02/2025,4,1,N,HB_HOUSTON,HU,41.0
07/02/2025,4,2,N,HB_HOUSTON,HU,38.21
07/02/2025,4,3,N,HB_HOUSTON,HU,39.2
07/02/2025,4,4,N,HB_HOUSTON,HU,39.16
07/02/2025,4,1,N,HB_NORTH,HU,40.16
07/02/2025,4,2,N,HB_NORTH,HU,37.3
07/02/2025,4,3,N,HB_NORTH,HU,38.82
07/02/2025,4,4,N,HB_NORTH,HU,37.44
07/02/2025,4,1,N,HB_SOUTH,HU,40.8
07/02/2025,4,2,N,HB_SOUTH,HU,37.85
07/02/2025,4,3,N,HB_SOUTH,HU,39.65
07/02/2025,4,4,N,HB_SOUTH,HU,37.0
07/02/2025,4,1,N,HB_WEST,HU,43.22
07/02/2025,4,2,N,HB_WEST,HU,40.15
07/02/2025,4,3,N,HB_WEST,HU,52.34
07/02/2025,4,4,N,HB_WEST,HU,40.48
07/02/2025,5,1,N,HB_HOUSTON,HU,38.97
07/02/2025,5,2,N,HB_HOUSTON,HU,38.47
07/02/2025,5,3,N,HB_HOUSTON,HU,45.24
07/02/2025,5,4,N,HB_HOUSTON,HU,47.95
07/02/2025,5,1,N,HB_NORTH,HU,37.57
07/02/2025,5,2,N,HB_NORTH,HU,39.03
07/02/2025,5,3,N,HB_NORTH,HU,44.88
07/02/2025,5,4,N,HB_NORTH,HU,47.05
07/02/2025,5,1,N,HB_SOUTH,HU,34.63
07/02/2025,5,2,N,HB_SOUTH,HU,37.17
07/02/2025,5,3,N,HB_SOUTH,HU,42.05
07/02/2025,5,4,N,HB_SOUTH,HU,45.01
07/02/2025,5,1,N,HB_WEST,HU,37.8
07/02/2025,5,2,N,HB_WEST,HU,49.66
07/02/2025,5,3,N,HB_WEST,HU,59.81
07/02/2025,5,4,N,HB_WEST,HU,60.86
07/02/2025,6,1,N,HB_HOUSTON,HU,42.87
07/02/2025,6,2,N,HB_HOUSTON,HU,46.07
07/02/2025,6,3,N,HB_HOUSTON,HU,48.03
07/02/2025,6,4,N,HB_HOUSTON,HU,52.05
07/02/2025,6,1,N,HB_NORTH,HU,41.75
07/02/2025,6,2,N,HB_NORTH,HU,42.27
07/02/2025,6,3,N,HB_NORTH,HU,45.7
07/02/2025,6,4,N,HB_NORTH,HU,48.62
07/02/2025,6,1,N,HB_SOUTH,HU,37.62
07/02/2025,6,2,N,HB_SOUTH,HU,39.08
07/02/2025,6,3,N,HB_SOUTH,HU,41.95
07/02/2025,6,4,N,HB_SOUTH,HU,43.47
07/02/2025,6,1,N,HB_WEST,HU,44.45
07/02/2025,6,2,N,HB_WEST,HU,49.47
07/02/2025,6,3,N,HB_WEST,HU,54.76
07/02/2025,6,4,N,HB_WEST,HU,58.85
07/02/2025,7,1,N,HB_HOUSTON,HU,68.19
07/02/2025,7,2,N,HB_HOUSTON,HU,61.72
07/02/2025,7,3,N,HB_HOUSTON,HU,60.23
07/02/2025,7,4,N,HB_HOUSTON,HU,52.05
07/02/2025,7,1,N,HB_NORTH,HU,61.89
07/02/2025,7,2,N,HB_NORTH,HU,57.24
