Delivery Date,Delivery Hour,Delivery Interval,Repeated Hour Flag,Settlement Point Name,Settlement Point Type,Settlement Point Price
08/01/2024,5,2,N,HB_NORTH,HU,12.0
08/01/2024,5,3,N,HB_NORTH,HU,11.68
08/01/2024,5,4,N,HB_NORTH,HU,12.29
08/01/2024,5,1,N,HB_SOUTH,HU,12.31
08/01/2024,5,2,N,HB_SOUTH,HU,12.8
08/01/2024,5,3,N,HB_SOUTH,HU,13.4
08/01/2024,5,4,N,HB_SOUTH,HU,13.66
08/01/2024,5,1,N,HB_WEST,HU,13.79
08/01/2024,5,2,N,HB_WEST,HU,13.92
08/01/2024,5,3,N,HB_WEST,HU,15.74
08/01/2024,5,4,N,HB_WEST,HU,15.55
08/01/2024,6,1,N,HB_HOUSTON,HU,13.99
08/01/2024,6,2,N,HB_HOUSTON,HU,14.37
08/01/2024,6,3,N,HB_HOUSTON,HU,15.11
08/01/2024,6,4,N,HB_HOUSTON,HU,15.44
08/01/2024,6,1,N,HB_NORTH,HU,13.02
08/01/2024,6,2,N,HB_NORTH,HU,13.5
08/01/2024,6,3,N,HB_NORTH,HU,14.31
08/01/2024,6,4,N,HB_NORTH,HU,15.21
08/01/2024,6,1,N,HB_SOUTH,HU,14.93
08/01/2024,6,2,N,HB_SOUTH,HU,15.22
08/01/2024,6,3,N,HB_SOUTH,HU,15.88
08/01/2024,6,4,N,HB_SOUTH,HU,15.67
08/01/2024,6,1,N,HB_WEST,HU,17.54
08/01/2024,6,2,N,HB_WEST,HU,17.57
08/01/2024,6,3,N,HB_WEST,HU,18.03
08/01/2024,6,4,N,HB_WEST,HU,16.29
08/01/2024,7,1,N,HB_HOUSTON,HU,15.68
08/01/2024,7,2,N,HB_HOUSTON,HU,16.65
08/01/2024,7,3,N,HB_HOUSTON,HU,16.42
08/01/2024,7,4,N,HB_HOUSTON,HU,16.29
08/01/2024,7,1,N,HB_NORTH,HU,15.68
08/01/2024,7,2,N,HB_NORTH,HU,16.65
08/01/2024,7,3,N,HB_NORTH,HU,16.42
08/01/2024,7,4,N,HB_NORTH,HU,16.29
08/01/2024,7,1,N,HB_SOUTH,HU,15.68
08/01/2024,7,2,N,HB_SOUTH,HU,16.65
08/01/2024,7,3,N,HB_SOUTH,HU,16.42
08/01/2024,7,4,N,HB_SOUTH,HU,16.29
08/01/2024,7,1,N,HB_WEST,HU,15.68
08/01/2024,7,2,N,HB_WEST,HU,16.65
08/01/2024,7,3,N,HB_WEST,HU,16.42
08/01/2024,7,4,N,HB_WEST,HU,16.29
08/01/2024,8,1,N,HB_HOUSTON,HU,17.03
08/01/2024,8,2,N,HB_HOUSTON,HU,16.13
08/01/2024,8,3,N,HB_HOUSTON,HU,15.37
08/01/2024,8,4,N,HB_HOUSTON,HU,14.86
08/01/2024,8,1,N,HB_NORTH,HU,17.03
08/01/2024,8,2,N,HB_NORTH,HU,16.13
08/01/2024,8,3,N,HB_NORTH,HU,15.37
08/01/2024,8,4,N,HB_NORTH,HU,14.86
08/01/2024,8,1,N,HB_SOUTH,HU,17.03
08/01/2024,8,2,N,HB_SOUTH,HU,16.13
08/01/2024,8,3,N,HB_SOUTH,HU,15.37
08/01/2024,8,4,N,HB_SOUTH,HU,14.86
08/01/2024,8,1,N,HB_WEST,HU,17.03
08/01/2024,8,2,N,HB_WEST,HU,16.13
08/01/2024,8,3,N,HB_WEST,HU,15.37
08/01/2024,8,4,N,HB_WEST,HU,14.86
08/01/2024,9,1,N,HB_HOUSTON,HU,14.8
08/01/2024,9,2,N,HB_HOUSTON,HU,14.05
08/01/2024,9,3,N,HB_HOUSTON,HU,12.87
08/01/2024,9,4,N,HB_HOUSTON,HU,12.36
08/01/2024,9,1,N,HB_NORTH,HU,14.8
08/01/2024,9,2,N,HB_NORTH,HU,14.0
08/01/2024,9,3,N,HB_NORTH,HU,12.85
08/01/2024,9,4,N,HB_NORTH,HU,12.32
08/01/2024,9,1,N,HB_SOUTH,HU,14.8
08/01/2024,9,2,N,HB_SOUTH,HU,13.73
08/01/2024,9,3,N,HB_SOUTH,HU,12.49
08/01/2024,9,4,N,HB_SOUTH,HU,12.1
08/01/2024,9,1,N,HB_WEST,HU,14.8
08/01/2024,9,2,N,HB_WEST,HU,13.95
08/01/2024,9,3,N,HB_WEST,HU,12.56
08/01/2024,9,4,N,HB_WEST,HU,12.28
08/01/2024,10,1,N,HB_HOUSTON,HU,12.54
08/01/2024,10,2,N,HB_HOUSTON,HU,13.17
08/01/2024,10,3,N,HB_HOUSTON,HU,14.3
08/01/2024,10,4,N,HB_HOUSTON,HU,15.06
08/01/2024,10,1,N,HB_NORTH,HU,12.15
08/01/2024,10,2,N,HB_NORTH,HU,12.42
08/01/2024,10,3,N,HB_NORTH,HU,13.47
08/01/2024,10,4,N,HB_NORTH,HU,14.17
08/01/2024,10,1,N,HB_SOUTH,HU,11.12
08/01/2024,10,2,N,HB_SOUTH,HU,9.95
08/01/2024,10,3,N,HB_SOUTH,HU,10.16
08/01/2024,10,4,N,HB_SOUTH,HU,10.58
08/01/2024,10,1,N,HB_WEST,HU,11.74
08/01/2024,10,2,N,HB_WEST,HU,11.63
08/01/2024,10,3,N,HB_WEST,HU,12.64
08/01/2024,10,4,N,HB_WEST,HU,13.28
08/01/2024,11,1,N,HB_HOUSTON,HU,15.8
08/01/2024,11,2,N,HB_HOUSTON,HU,19.41
08/01/2024,11,3,N,HB_HOUSTON,HU,15.92
08/01/2024,11,4,N,HB_HOUSTON,HU,16.12
08/01/2024,11,1,N,HB_NORTH,HU,14.99
08/01/2024,11,2,N,HB_NORTH,HU,18.52
08/01/2024,11,3,N,HB_NORTH,HU,15.92
08/01/2024,11,4,N,HB_NORTH,HU,16.06
08/01/2024,11,1,N,HB_SOUTH,HU,10.9
08/01/2024,11,2,N,HB_SOUTH,HU,13.86
08/01/2024,11,3,N,HB_SOUTH,HU,15.92
08/01/2024,11,4,N,HB_SOUTH,HU,16.2
08/01/2024,11,1,N,HB_WEST,HU,14.21
08/01/2024,11,2,N,HB_WEST,HU,17.67
08/01/2024,11,3,N,HB_WEST,HU,15.92
08/01/2024,11,4,N,HB_WEST,HU,15.98
08/01/2024,12,1,N,HB_HOUSTON,HU,17.68
08/01/2024,12,2,N,HB_HOUSTON,HU,19.94
08/01/2024,12,3,N,HB_HOUSTON,HU,21.31
08/01/2024,12,4,N,HB_HOUSTON,HU,21.84
08/01/2024,12,1,N,HB_NORTH,HU,17.66
08/01/2024,12,2,N,HB_NORTH,HU,19.74
08/01/2024,12,3,N,HB_NORTH,HU,21.23
08/01/2024,12,4,N,HB_NORTH,HU,21.76
08/01/2024,12,1,N,HB_SOUTH,HU,17.72
08/01/2024,12,2,N,HB_SOUTH,HU,20.08
08/01/2024,12,3,N,HB_SOUTH,HU,21.3
08/01/2024,12,4,N,HB_SOUTH,HU,21.83
08/01/2024,12,1,N,HB_WEST,HU,17.62
08/01/2024,12,2,N,HB_WEST,HU,19.68
08/01/2024,12,3,N,HB_WEST,HU,21.36
08/01/2024,12,4,N,HB_WEST,HU,21.9
08/01/2024,13,1,N,HB_HOUSTON,HU,23.02
08/01/2024,13,2,N,HB_HOUSTON,HU,21.55
08/01/2024,13,3,N,HB_HOUSTON,HU,22.13
08/01/2024,13,4,N,HB_HOUSTON,HU,22.24
08/01/2024,13,1,N,HB_NORTH,HU,22.87
08/01/2024,13,2,N,HB_NORTH,HU,21.44
08/01/2024,13,3,N,HB_NORTH,HU,22.0
08/01/2024,13,4,N,HB_NORTH,HU,22.1
08/01/2024,13,1,N,HB_SOUTH,HU,22.99
08/01/2024,13,2,N,HB_SOUTH,HU,21.53
08/01/2024,13,3,N,HB_SOUTH,HU,22.11
08/01/2024,13,4,N,HB_SOUTH,HU,22.22
08/01/2024,13,1,N,HB_WEST,HU,23.08
08/01/2024,13,2,N,HB_WEST,HU,21.6
08/01/2024,13,3,N,HB_WEST,HU,22.19
08/01/2024,13,4,N,HB_WEST,HU,22.29
08/01/2024,14,1,N,HB_HOUSTON,HU,21.98
08/01/2024,14,2,N,HB_HOUSTON,HU,22.41
08/01/2024,14,3,N,HB_HOUSTON,HU,23.54
08/01/2024,14,4,N,HB_HOUSTON,HU,23.31
08/01/2024,14,1,N,HB_NORTH,HU,21.8
08/01/2024,14,2,N,HB_NORTH,HU,22.2
08/01/2024,14,3,N,HB_NORTH,HU,23.31
08/01/2024,14,4,N,HB_NORTH,HU,23.09
08/01/2024,14,1,N,HB_SOUTH,HU,21.96
08/01/2024,14,2,N,HB_SOUTH,HU,22.39
08/01/2024,14,3,N,HB_SOUTH,HU,23.52
08/01/2024,14,4,N,HB_SOUTH,HU,23.3
08/01/2024,14,1,N,HB_WEST,HU,22.03
08/01/2024,14,2,N,HB_WEST,HU,22.48
08/01/2024,14,3,N,HB_WEST,HU,23.61
08/01/2024,14,4,N,HB_WEST,HU,23.39
08/01/2024,15,1,N,HB_HOUSTON,HU,25.1
08/01/2024,15,2,N,HB_HOUSTON,HU,26.16
08/01/2024,15,3,N,HB_HOUSTON,HU,23.01
08/01/2024,15,4,N,HB_HOUSTON,HU,23.99
08/01/2024,15,1,N,HB_NORTH,HU,24.83
08/01/2024,15,2,N,HB_NORTH,HU,25.91
08/01/2024,15,3,N,HB_NORTH,HU,22.86
08/01/2024,15,4,N,HB_NORTH,HU,23.82
08/01/2024,15,1,N,HB_SOUTH,HU,25.08
08/01/2024,15,2,N,HB_SOUTH,HU,26.13
08/01/2024,15,3,N,HB_SOUTH,HU,22.99
08/01/2024,15,4,N,HB_SOUTH,HU,23.97
08/01/2024,15,1,N,HB_WEST,HU,25.18
08/01/2024,15,2,N,HB_WEST,HU,26.24
08/01/2024,15,3,N,HB_WEST,HU,23.08
08/01/2024,15,4,N,HB_WEST,HU,24.08
08/01/2024,16,1,N,HB_HOUSTON,HU,22.6
08/01/2024,16,2,N,HB_HOUSTON,HU,24.36
08/01/2024,16,3,N,HB_HOUSTON,HU,26.88
08/01/2024,16,4,N,HB_HOUSTON,HU,30.12
08/01/2024,16,1,N,HB_NORTH,HU,22.48
08/01/2024,16,2,N,HB_NORTH,HU,24.16
08/01/2024,16,3,N,HB_NORTH,HU,26.69
08/01/2024,16,4,N,HB_NORTH,HU,30.33
08/01/2024,16,1,N,HB_SOUTH,HU,22.55
08/01/2024,16,2,N,HB_SOUTH,HU,24.33
08/01/2024,16,3,N,HB_SOUTH,HU,26.69
08/01/2024,16,4,N,HB_SOUTH,HU,30.44
08/01/2024,16,1,N,HB_WEST,HU,22.59
08/01/2024,16,2,N,HB_WEST,HU,24.44
08/01/2024,16,3,N,HB_WEST,HU,26.47
08/01/2024,16,4,N,HB_WEST,HU,32.53
08/01/2024,17,1,N,HB_HOUSTON,HU,23.97
08/01/2024,17,2,N,HB_HOUSTON,HU,23.67
08/01/2024,17,3,N,HB_HOUSTON,HU,24.01
08/01/2024,17,4,N,HB_HOUSTON,HU,22.71
08/01/2024,17,1,N,HB_NORTH,HU,23.89
08/01/2024,17,2,N,HB_NORTH,HU,23.59
08/01/2024,17,3,N,HB_NORTH,HU,23.84
08/01/2024,17,4,N,HB_NORTH,HU,22.25
08/01/2024,17,1,N,HB_SOUTH,HU,23.84
08/01/2024,17,2,N,HB_SOUTH,HU,23.54
08/01/2024,17,3,N,HB_SOUTH,HU,24.12
08/01/2024,17,4,N,HB_SOUTH,HU,23.0
08/01/2024,17,1,N,HB_WEST,HU,23.8
08/01/2024,17,2,N,HB_WEST,HU,23.51
08/01/2024,17,3,N,HB_WEST,HU,24.42
08/01/2024,17,4,N,HB_WEST,HU,21.24
08/01/2024,18,1,N,HB_HOUSTON,HU,22.25
08/01/2024,18,2,N,HB_HOUSTON,HU,23.45
08/01/2024,18,3,N,HB_HOUSTON,HU,22.29
08/01/2024,18,4,N,HB_HOUSTON,HU,22.76
08/01/2024,18,1,N,HB_NORTH,HU,21.86
08/01/2024,18,2,N,HB_NORTH,HU,23.09
08/01/2024,18,3,N,HB_NORTH,HU,22.02
08/01/2024,18,4,N,HB_NORTH,HU,22.42
08/01/2024,18,1,N,HB_SOUTH,HU,22.48
08/01/2024,18,2,N,HB_SOUTH,HU,23.62
08/01/2024,18,3,N,HB_SOUTH,HU,22.46
08/01/2024,18,4,N,HB_SOUTH,HU,23.09
08/01/2024,18,1,N,HB_WEST,HU,20.86
08/01/2024,18,2,N,HB_WEST,HU,22.14
08/01/2024,18,3,N,HB_WEST,HU,20.99
08/01/2024,18,4,N,HB_WEST,HU,21.15
08/01/2024,19,1,N,HB_HOUSTON,HU,21.66
08/01/2024,19,2,N,HB_HOUSTON,HU,21.57
08/01/2024,19,3,N,HB_HOUSTON,HU,22.42
08/01/2024,19,4,N,HB_HOUSTON,HU,24.75
08/01/2024,19,1,N,HB_NORTH,HU,23.31
08/01/2024,19,2,N,HB_NORTH,HU,24.06
08/01/2024,19,3,N,HB_NORTH,HU,22.76
08/01/2024,19,4,N,HB_NORTH,HU,25.01
08/01/2024,19,1,N,HB_SOUTH,HU,21.45
08/01/2024,19,2,N,HB_SOUTH,HU,21.11
08/01/2024,19,3,N,HB_SOUTH,HU,22.57
08/01/2024,19,4,N,HB_SOUTH,HU,24.93
08/01/2024,19,1,N,HB_WEST,HU,17.34
08/01/2024,19,2,N,HB_WEST,HU,16.25
08/01/2024,19,3,N,HB_WEST,HU,19.85
08/01/2024,19,4,N,HB_WEST,HU,22.19
08/01/2024,20,1,N,HB_HOUSTON,HU,24.2
08/01/2024,20,2,N,HB_HOUSTON,HU,29.2
08/01/2024,20,3,N,HB_HOUSTON,HU,34.54
08/01/2024,20,4,N,HB_HOUSTON,HU,39.33
08/01/2024,20,1,N,HB_NORTH,HU,24.22
08/01/2024,20,2,N,HB_NORTH,HU,29.15
08/01/2024,20,3,N,HB_NORTH,HU,34.54
08/01/2024,20,4,N,HB_NORTH,HU,39.33
08/01/2024,20,1,N,HB_SOUTH,HU,24.45
08/01/2024,20,2,N,HB_SOUTH,HU,29.25
08/01/2024,20,3,N,HB_SOUTH,HU,34.54
08/01/2024,20,4,N,HB_SOUTH,HU,39.33
08/01/2024,20,1,N,HB_WEST,HU,21.97
08/01/2024,20,2,N,HB_WEST,HU,28.97
08/01/2024,20,3,N,HB_WEST,HU,34.54
08/01/2024,20,4,N,HB_WEST,HU,39.33
08/01/2024,21,1,N,HB_HOUSTON,HU,35.73
08/01/2024,21,2,N,HB_HOUSTON,HU,39.96
08/01/2024,21,3,N,HB_HOUSTON,HU,30.74
08/01/2024,21,4,N,HB_HOUSTON,HU,29.51
08/01/2024,21,1,N,HB_NORTH,HU,35.73
08/01/2024,21,2,N,HB_NORTH,HU,39.96
08/01/2024,21,3,N,HB_NORTH,HU,30.74
08/01/2024,21,4,N,HB_NORTH,HU,29.47
08/01/2024,21,1,N,HB_SOUTH,HU,35.73
08/01/2024,21,2,N,HB_SOUTH,HU,39.96
08/01/2024,21,3,N,HB_SOUTH,HU,30.74
08/01/2024,21,4,N,HB_SOUTH,HU,29.54
08/01/2024,21,1,N,HB_WEST,HU,35.73
08/01/2024,21,2,N,HB_WEST,HU,39.96
08/01/2024,21,3,N,HB_WEST,HU,30.74
08/01/2024,21,4,N,HB_WEST,HU,29.67
08/01/2024,22,1,N,HB_HOUSTON,HU,28.89
08/01/2024,22,2,N,HB_HOUSTON,HU,24.31
08/01/2024,22,3,N,HB_HOUSTON,HU,20.99
08/01/2024,22,4,N,HB_HOUSTON,HU,19.4
08/01/2024,22,1,N,HB_NORTH,HU,28.67
08/01/2024,22,2,N,HB_NORTH,HU,23.73
08/01/2024,22,3,N,HB_NORTH,HU,20.03
08/01/2024,22,4,N,HB_NORTH,HU,18.51
08/01/2024,22,1,N,HB_SOUTH,HU,29.11
08/01/2024,22,2,N,HB_SOUTH,HU,24.87
08/01/2024,22,3,N,HB_SOUTH,HU,21.91
08/01/2024,22,4,N,HB_SOUTH,HU,20.26
08/01/2024,22,1,N,HB_WEST,HU,29.75
08/01/2024,22,2,N,HB_WEST,HU,26.44
08/01/2024,22,3,N,HB_WEST,HU,24.48
08/01/2024,22,4,N,HB_WEST,HU,22.66
08/01/2024,23,1,N,HB_HOUSTON,HU,21.17
08/01/2024,23,2,N,HB_HOUSTON,HU,19.79
08/01/2024,23,3,N,HB_HOUSTON,HU,18.98
08/01/2024,23,4,N,HB_HOUSTON,HU,19.05
08/01/2024,23,1,N,HB_NORTH,HU,20.45
08/01/2024,23,2,N,HB_NORTH,HU,18.83
08/01/2024,23,3,N,HB_NORTH,HU,17.96
08/01/2024,23,4,N,HB_NORTH,HU,18.29
08/01/2024,23,1,N,HB_SOUTH,HU,21.88
08/01/2024,23,2,N,HB_SOUTH,HU,20.73
08/01/2024,23,3,N,HB_SOUTH,HU,19.99
08/01/2024,23,4,N,HB_SOUTH,HU,19.81
08/01/2024,23,1,N,HB_WEST,HU,24.3
08/01/2024,23,2,N,HB_WEST,HU,23.97
08/01/2024,23,3,N,HB_WEST,HU,23.55
08/01/2024,23,4,N,HB_WEST,HU,22.5
08/01/2024,24,1,N,HB_HOUSTON,HU,18.92
08/01/2024,24,2,N,HB_HOUSTON,HU,17.56
08/01/2024,24,3,N,HB_HOUSTON,HU,16.8
08/01/2024,24,4,N,HB_HOUSTON,HU,16.16
08/01/2024,24,1,N,HB_NORTH,HU,18.7
08/01/2024,24,2,N,HB_NORTH,HU,16.93
08/01/2024,24,3,N,HB_NORTH,HU,16.0
08/01/2024,24,4,N,HB_NORTH,HU,14.83
08/01/2024,24,1,N,HB_SOUTH,HU,19.14
08/01/2024,24,2,N,HB_SOUTH,HU,18.25
08/01/2024,24,3,N,HB_SOUTH,HU,17.59
08/01/2024,24,4,N,HB_SOUTH,HU,17.46
08/01/2024,24,1,N,HB_WEST,HU,19.93
08/01/2024,24,2,N,HB_WEST,HU,20.64
08/01/2024,24,3,N,HB_WEST,HU,20.39
08/01/2024,24,4,N,HB_WEST,HU,22.08
08/02/2024,1,1,N,HB_HOUSTON,HU,15.15
08/02/2024,1,2,N,HB_HOUSTON,HU,14.18
08/02/2024,1,3,N,HB_HOUSTON,HU,13.61
08/02/2024,1,4,N,HB_HOUSTON,HU,13.45
08/02/2024,1,1,N,HB_NORTH,HU,13.54
08/02/2024,1,2,N,HB_NORTH,HU,12.54
08/02/2024,1,3,N,HB_NORTH,HU,12.19
08/02/2024,1,4,N,HB_NORTH,HU,12.56
08/02/2024,1,1,N,HB_SOUTH,HU,16.72
08/02/2024,1,2,N,HB_SOUTH,HU,15.8
08/02/2024,1,3,N,HB_SOUTH,HU,15.01
08/02/2024,1,4,N,HB_SOUTH,HU,14.31
08/02/2024,1,1,N,HB_WEST,HU,22.1
08/02/2024,1,2,N,HB_WEST,HU,21.51
08/02/2024,1,3,N,HB_WEST,HU,19.97
08/02/2024,1,4,N,HB_WEST,HU,16.72
08/02/2024,2,1,N,HB_HOUSTON,HU,12.32
08/02/2024,2,2,N,HB_HOUSTON,HU,12.25
08/02/2024,2,3,N,HB_HOUSTON,HU,12.2
08/02/2024,2,4,N,HB_HOUSTON,HU,12.08
08/02/2024,2,1,N,HB_NORTH,HU,11.68
08/02/2024,2,2,N,HB_NORTH,HU,11.9
08/02/2024,2,3,N,HB_NORTH,HU,12.05
08/02/2024,2,4,N,HB_NORTH,HU,11.96
08/02/2024,2,1,N,HB_SOUTH,HU,12.94
08/02/2024,2,2,N,HB_SOUTH,HU,12.58
08/02/2024,2,3,N,HB_SOUTH,HU,12.35
08/02/2024,2,4,N,HB_SOUTH,HU,12.19
08/02/2024,2,1,N,HB_WEST,HU,14.89
08/02/2024,2,2,N,HB_WEST,HU,13.61
08/02/2024,2,3,N,HB_WEST,HU,12.47
08/02/2024,2,4,N,HB_WEST,HU,11.75
08/02/2024,3,1,N,HB_HOUSTON,HU,11.76
08/02/2024,3,2,N,HB_HOUSTON,HU,11.62
08/02/2024,3,3,N,HB_HOUSTON,HU,11.89
08/02/2024,3,4,N,HB_HOUSTON,HU,12.1
08/02/2024,3,1,N,HB_NORTH,HU,11.68
08/02/2024,3,2,N,HB_NORTH,HU,11.54
08/02/2024,3,3,N,HB_NORTH,HU,11.74
08/02/2024,3,4,N,HB_NORTH,HU,12.1
08/02/2024,3,1,N,HB_SOUTH,HU,11.84
08/02/2024,3,2,N,HB_SOUTH,HU,11.69
08/02/2024,3,3,N,HB_SOUTH,HU,12.03
08/02/2024,3,4,N,HB_SOUTH,HU,12.1
08/02/2024,3,1,N,HB_WEST,HU,11.54
08/02/2024,3,2,N,HB_WEST,HU,11.42
08/02/2024,3,3,N,HB_WEST,HU,11.55
08/02/2024,3,4,N,HB_WEST,HU,12.1
08/02/2024,4,1,N,HB_HOUSTON,HU,12.16
08/02/2024,4,2,N,HB_HOUSTON,HU,12.33
08/02/2024,4,3,N,HB_HOUSTON,HU,12.31
08/02/2024,4,4,N,HB_HOUSTON,HU,12.33
08/02/2024,4,1,N,HB_NORTH,HU,12.16
08/02/2024,4,2,N,HB_NORTH,HU,12.33
08/02/2024,4,3,N,HB_NORTH,HU,12.31
08/02/2024,4,4,N,HB_NORTH,HU,12.33
08/02/2024,4,1,N,HB_SOUTH,HU,12.16
08/02/2024,4,2,N,HB_SOUTH,HU,12.33
08/02/2024,4,3,N,HB_SOUTH,HU,12.31
08/02/2024,4,4,N,HB_SOUTH,HU,12.33
08/02/2024,4,1,N,HB_WEST,HU,12.16
08/02/2024,4,2,N,HB_WEST,HU,12.33
08/02/2024,4,3,N,HB_WEST,HU,12.31
08/02/2024,4,4,N,HB_WEST,HU,12.33
08/02/2024,5,1,N,HB_HOUSTON,HU,12.52
08/02/2024,5,2,N,HB_HOUSTON,HU,13.0
08/02/2024,5,3,N,HB_HOUSTON,HU,13.45
08/02/2024,5,4,N,HB_HOUSTON,HU,14.08
08/02/2024,5,1,N,HB_NORTH,HU,12.52
08/02/2024,5,2,N,HB_NORTH,HU,13.0
08/02/2024,5,3,N,HB_NORTH,HU,13.45
08/02/2024,5,4,N,HB_NORTH,HU,14.08
08/02/2024,5,1,N,HB_SOUTH,HU,12.52
08/02/2024,5,2,N,HB_SOUTH,HU,13.0
08/02/2024,5,3,N,HB_SOUTH,HU,13.45
08/02/2024,5,4,N,HB_SOUTH,HU,14.08
08/02/2024,5,1,N,HB_WEST,HU,12.52
08/02/2024,5,2,N,HB_WEST,HU,13.0
08/02/2024,5,3,N,HB_WEST,HU,13.45
08/02/2024,5,4,N,HB_WEST,HU,14.08
08/02/2024,6,1,N,HB_HOUSTON,HU,17.41
08/02/2024,6,2,N,HB_HOUSTON,HU,18.09
08/02/2024,6,3,N,HB_HOUSTON,HU,19.11
08/02/2024,6,4,N,HB_HOUSTON,HU,21.85
08/02/2024,6,1,N,HB_NORTH,HU,17.41
08/02/2024,6,2,N,HB_NORTH,HU,18.09
08/02/2024,6,3,N,HB_NORTH,HU,19.11
08/02/2024,6,4,N,HB_NORTH,HU,19.19
08/02/2024,6,1,N,HB_SOUTH,HU,17.41
08/02/2024,6,2,N,HB_SOUTH,HU,18.09
08/02/2024,6,3,N,HB_SOUTH,HU,19.11
08/02/2024,6,4,N,HB_SOUTH,HU,24.48
08/02/2024,6,1,N,HB_WEST,HU,17.41
08/02/2024,6,2,N,HB_WEST,HU,18.09
08/02/2024,6,3,N,HB_WEST,HU,19.11
08/02/2024,6,4,N,HB_WEST,HU,40.34
08/02/2024,7,1,N,HB_HOUSTON,HU,19.99
08/02/2024,7,2,N,HB_HOUSTON,HU,21.72
08/02/2024,7,3,N,HB_HOUSTON,HU,23.67
08/02/2024,7,4,N,HB_HOUSTON,HU,23.59
08/02/2024,7,1,N,HB_NORTH,HU,19.92
08/02/2024,7,2,N,HB_NORTH,HU,20.99
